Vehicle.Trip.TripId,Vehicle.Trip.RouteId,Vehicle.Timestamp,Vehicle.Vehicle.Id,Vehicle.Position.Latitude,Vehicle.Position.Longitude,Vehicle.Position.Bearing,Vehicle.Position.Speed,Vehicle.occupancy_status
1091478,2439_259,1621404541,11954_173547914_2439_259_1,-33.79698,151.16872,88.0,10.5,1
1091301,2439_259,1621404542,11954_173547866_2439_259_1,-33.782417,151.13144,222.0,7.8,1
1092109,2439_259,1621404544,11954_173547912_2439_259_1,-33.78799,151.12576,316.0,1.0,1
1091479,2439_259,1621404522,11954_173547915_2439_259_1,-33.802425,151.20934,269.0,0.0,1
1091573,2439_259,1621404548,11954_173547865_2439_259_1,-33.79696,151.16925,85.0,2.6,1
1091303,2439_259,1621404544,11954_173547868_2439_259_1,-33.78799,151.12576,316.0,1.0,1
1091477,2439_259,1621404541,11954_173547913_2439_259_1,-33.79284,151.16151,263.0,8.7,1
1091478,2439_259,1621404548,11954_173547914_2439_259_1,-33.79696,151.16925,85.0,2.6,1
1091301,2439_259,1621404555,11954_173547866_2439_259_1,-33.783146,151.1306,227.0,8.3,1
1092109,2439_259,1621404544,11954_173547912_2439_259_1,-33.78799,151.12576,316.0,1.0,1
1091479,2439_259,1621404522,11954_173547915_2439_259_1,-33.802425,151.20934,269.0,0.0,1
1091573,2439_259,1621404733,11954_173547865_2439_259_1,-33.79621,151.17955,72.0,6.9,1
1091303,2439_259,1621404742,11954_173547868_2439_259_1,-33.779324,151.13336,317.0,7.6,1
1091477,2439_259,1621404739,11954_173547913_2439_259_1,-33.796135,151.14583,283.0,9.2,1
1091478,2439_259,1621404733,11954_173547914_2439_259_1,-33.79621,151.17955,72.0,6.9,1
1091301,2439_259,1621404744,11954_173547866_2439_259_1,-33.78676,151.12686,222.0,0.0,1
1092109,2439_259,1621404742,11954_173547912_2439_259_1,-33.779324,151.13336,317.0,7.6,1
1091479,2439_259,1621404703,11954_173547915_2439_259_1,-33.800438,151.19905,280.0,0.0,1
1091303,2439_259,1621404764,11954_173547868_2439_259_1,-33.777645,151.13113,312.0,14.0,1
1091477,2439_259,1621404760,11954_173547913_2439_259_1,-33.796093,151.1456,283.0,0.0,1
1091478,2439_259,1621404763,11954_173547914_2439_259_1,-33.796066,151.18007,71.0,2.8,1
1091301,2439_259,1621404760,11954_173547866_2439_259_1,-33.78676,151.12686,222.0,0.0,1
1092109,2439_259,1621404764,11954_173547912_2439_259_1,-33.777645,151.13113,312.0,14.0,1
1091479,2439_259,1621404763,11954_173547915_2439_259_1,-33.800438,151.19905,280.0,0.0,1
1091573,2439_259,1621404696,11954_173547865_2439_259_1,-33.796062,151.17737,112.0,0.0,1
1091303,2439_259,1621404701,11954_173547868_2439_259_1,-33.779896,151.1337,41.0,7.8,1
1091477,2439_259,1621404702,11954_173547913_2439_259_1,-33.795506,151.15048,262.0,13.2,1
1091478,2439_259,1621404696,11954_173547914_2439_259_1,-33.796062,151.17737,112.0,0.0,1
1091301,2439_259,1621404704,11954_173547866_2439_259_1,-33.78594,151.12775,226.0,7.0,1
1092109,2439_259,1621404701,11954_173547912_2439_259_1,-33.779896,151.1337,41.0,7.8,1
1091479,2439_259,1621404703,11954_173547915_2439_259_1,-33.800438,151.19905,280.0,0.0,1
1091573,2439_259,1621404711,11954_173547865_2439_259_1,-33.796173,151.17769,112.0,6.3,1
1091303,2439_259,1621404716,11954_173547868_2439_259_1,-33.77949,151.13353,310.0,3.0,1
1091477,2439_259,1621404709,11954_173547913_2439_259_1,-33.795555,151.14967,264.0,12.6,1
1091478,2439_259,1621404711,11954_173547914_2439_259_1,-33.796173,151.17769,112.0,6.3,1
1091301,2439_259,1621404714,11954_173547866_2439_259_1,-33.78649,151.12715,222.0,7.5,1
1092109,2439_259,1621404716,11954_173547912_2439_259_1,-33.77949,151.13353,310.0,3.0,1
1091479,2439_259,1621404703,11954_173547915_2439_259_1,-33.800438,151.19905,280.0,0.0,1
1091303,2439_259,1621404753,11954_173547868_2439_259_1,-33.778503,151.13226,312.0,13.6,1
1091477,2439_259,1621404754,11954_173547913_2439_259_1,-33.796093,151.1456,283.0,0.0,1
1091478,2439_259,1621404748,11954_173547914_2439_259_1,-33.79608,151.18002,72.0,0.0,1
1091301,2439_259,1621404744,11954_173547866_2439_259_1,-33.78676,151.12686,222.0,0.0,1
1092109,2439_259,1621404753,11954_173547912_2439_259_1,-33.778503,151.13226,312.0,13.6,1
1091479,2439_259,1621404703,11954_173547915_2439_259_1,-33.800438,151.19905,280.0,0.0,1
1091573,2439_259,1621404482,11954_173547865_2439_259_1,-33.79262,151.16348,101.0,13.0,1
1091303,2439_259,1621404484,11954_173547868_2439_259_1,-33.788322,151.12622,309.0,12.4,1
1091477,2439_259,1621404478,11954_173547913_2439_259_1,-33.795532,151.16698,342.0,12.1,1
1091478,2439_259,1621404482,11954_173547914_2439_259_1,-33.79262,151.16348,101.0,13.0,1
1091301,2439_259,1621404478,11954_173547866_2439_259_1,-33.779766,151.134,168.0,6.0,1
1092109,2439_259,1621404484,11954_173547912_2439_259_1,-33.788322,151.12622,309.0,12.4,1
1091479,2439_259,1621404462,11954_173547915_2439_259_1,-33.802387,151.21233,264.0,0.0,1
1091573,2439_259,1621404508,11954_173547865_2439_259_1,-33.794327,151.16634,138.0,11.8,1
1091303,2439_259,1621404514,11954_173547868_2439_259_1,-33.788,151.12576,316.0,0.0,1
1091477,2439_259,1621404511,11954_173547913_2439_259_1,-33.794,151.16571,307.0,15.2,1
1091478,2439_259,1621404508,11954_173547914_2439_259_1,-33.794327,151.16634,138.0,11.8,1
1091301,2439_259,1621404511,11954_173547866_2439_259_1,-33.781868,151.132,222.0,0.3,1
1092109,2439_259,1621404514,11954_173547912_2439_259_1,-33.788,151.12576,316.0,0.0,1
1091479,2439_259,1621404462,11954_173547915_2439_259_1,-33.802387,151.21233,264.0,0.0,1
1091573,2439_259,1621404470,11954_173547865_2439_259_1,-33.792686,151.16158,84.0,13.5,1
1091303,2439_259,1621404474,11954_173547868_2439_259_1,-33.78916,151.12735,313.0,15.7,1
1091477,2439_259,1621404462,11954_173547913_2439_259_1,-33.79688,151.16774,301.0,10.4,1
1091478,2439_259,1621404470,11954_173547914_2439_259_1,-33.792686,151.16158,84.0,13.5,1
1091301,2439_259,1621404472,11954_173547866_2439_259_1,-33.779533,151.13379,131.0,7.7,1
1092109,2439_259,1621404474,11954_173547912_2439_259_1,-33.78916,151.12735,313.0,15.7,1
1091479,2439_259,1621404462,11954_173547915_2439_259_1,-33.802387,151.21233,264.0,0.0,1
1091573,2439_259,1621404499,11954_173547865_2439_259_1,-33.793705,151.16537,123.0,13.9,1
1091303,2439_259,1621404499,11954_173547868_2439_259_1,-33.788,151.12576,316.0,0.0,1
1091477,2439_259,1621404502,11954_173547913_2439_259_1,-33.794575,151.1664,330.0,0.0,1
1091478,2439_259,1621404499,11954_173547914_2439_259_1,-33.793705,151.16537,123.0,13.9,1
1091301,2439_259,1621404496,11954_173547866_2439_259_1,-33.781284,151.13263,221.0,13.0,1
1092109,2439_259,1621404499,11954_173547912_2439_259_1,-33.788,151.12576,316.0,0.0,1
1091479,2439_259,1621404462,11954_173547915_2439_259_1,-33.802387,151.21233,264.0,0.0,1
1091303,2439_259,1621404849,11954_173547868_2439_259_1,-33.777973,151.12602,220.0,0.0,1
1091477,2439_259,1621404843,11954_173547913_2439_259_1,-33.794304,151.13754,284.0,11.0,1
1091478,2439_259,1621404846,11954_173547914_2439_259_1,-33.79683,151.18054,179.0,1.6,1
1091301,2439_259,1621404851,11954_173547866_2439_259_1,-33.790688,151.12978,133.0,6.2,1
1092109,2439_259,1621404849,11954_173547912_2439_259_1,-33.777973,151.12602,220.0,0.0,1
1091479,2439_259,1621404823,11954_173547915_2439_259_1,-33.79763,151.19775,340.0,14.0,1
1091303,2439_259,1621404834,11954_173547868_2439_259_1,-33.777798,151.1262,220.0,10.4,1
1091477,2439_259,1621404842,11954_173547913_2439_259_1,-33.794304,151.13754,285.0,10.0,1
1091478,2439_259,1621404831,11954_173547914_2439_259_1,-33.796474,151.18057,193.0,1.4,1
1091301,2439_259,1621404832,11954_173547866_2439_259_1,-33.78945,151.12823,136.0,12.0,1
1092109,2439_259,1621404834,11954_173547912_2439_259_1,-33.777798,151.1262,220.0,10.4,1
1091479,2439_259,1621404823,11954_173547915_2439_259_1,-33.79763,151.19775,340.0,14.0,1
1091303,2439_259,1621404882,11954_173547868_2439_259_1,-33.778202,151.12581,222.0,0.0,1
1091477,2439_259,1621404878,11954_173547913_2439_259_1,-33.794,151.13571,271.0,6.6,1
1091478,2439_259,1621404846,11954_173547914_2439_259_1,-33.79683,151.18054,179.0,1.6,1
1091301,2439_259,1621404871,11954_173547866_2439_259_1,-33.791855,151.13133,133.0,11.8,1
1092109,2439_259,1621404882,11954_173547912_2439_259_1,-33.778202,151.12581,222.0,0.0,1
1091479,2439_259,1621404883,11954_173547915_2439_259_1,-33.793793,151.19604,340.0,0.0,1
1091303,2439_259,1621404861,11954_173547868_2439_259_1,-33.77817,151.12584,222.0,3.0,1
1091477,2439_259,1621404863,11954_173547913_2439_259_1,-33.79406,151.13641,283.0,0.0,1
1091478,2439_259,1621404846,11954_173547914_2439_259_1,-33.79683,151.18054,179.0,1.6,1
1091301,2439_259,1621404851,11954_173547866_2439_259_1,-33.790688,151.12978,133.0,6.2,1
1092109,2439_259,1621404861,11954_173547912_2439_259_1,-33.77817,151.12584,222.0,3.0,1
1091479,2439_259,1621404823,11954_173547915_2439_259_1,-33.79763,151.19775,340.0,14.0,1
1091302,2439_259,1621405151,11954_173547867_2439_259_1,-33.77921,151.12497,41.0,7.4,1
1091303,2439_259,1621405143,11954_173547868_2439_259_1,-33.777706,151.11833,312.0,0.0,1
1091477,2439_259,1621405148,11954_173547913_2439_259_1,-33.790897,151.12979,313.0,0.0,1
1091478,2439_259,1621405154,11954_173547914_2439_259_1,-33.797928,151.17894,249.0,0.0,1
1091301,2439_259,1621405143,11954_173547866_2439_259_1,-33.795464,151.15094,51.0,1.6,1
1092109,2439_259,1621405143,11954_173547912_2439_259_1,-33.777706,151.11833,312.0,0.0,1
1092111,2439_259,1621405148,11954_173547869_2439_259_1,-33.790897,151.12979,313.0,0.0,1
1091479,2439_259,1621405123,11954_173547915_2439_259_1,-33.79525,151.18645,249.0,0.0,1
1091302,2439_259,1621405140,11954_173547867_2439_259_1,-33.779938,151.1242,42.0,11.2,1
1091303,2439_259,1621405128,11954_173547868_2439_259_1,-33.777706,151.11833,312.0,0.0,1
1091477,2439_259,1621405133,11954_173547913_2439_259_1,-33.791275,151.13028,312.0,6.7,1
1091478,2439_259,1621405139,11954_173547914_2439_259_1,-33.797928,151.17894,249.0,0.0,1
1091301,2439_259,1621405143,11954_173547866_2439_259_1,-33.795464,151.15094,51.0,1.6,1
1092109,2439_259,1621405128,11954_173547912_2439_259_1,-33.777706,151.11833,312.0,0.0,1
1092111,2439_259,1621405133,11954_173547869_2439_259_1,-33.791275,151.13028,312.0,6.7,1
1091479,2439_259,1621405123,11954_173547915_2439_259_1,-33.79525,151.18645,249.0,0.0,1
1091302,2439_259,1621405175,11954_173547867_2439_259_1,-33.779003,151.12518,41.0,0.0,1
1091303,2439_259,1621405160,11954_173547868_2439_259_1,-33.777264,151.11804,24.0,6.1,1
1091477,2439_259,1621405164,11954_173547913_2439_259_1,-33.790466,151.12927,314.0,10.8,1
1091478,2439_259,1621405169,11954_173547914_2439_259_1,-33.797928,151.17894,249.0,0.0,1
1091301,2439_259,1621405168,11954_173547866_2439_259_1,-33.794098,151.15193,23.0,9.4,1
1092111,2439_259,1621405164,11954_173547869_2439_259_1,-33.790466,151.12927,314.0,10.8,1
1091479,2439_259,1621405123,11954_173547915_2439_259_1,-33.79525,151.18645,249.0,0.0,1
1091302,2439_259,1621405115,11954_173547867_2439_259_1,-33.780926,151.12292,114.0,0.0,1
1091303,2439_259,1621405113,11954_173547868_2439_259_1,-33.777706,151.11833,312.0,0.0,1
1091477,2439_259,1621405121,11954_173547913_2439_259_1,-33.79142,151.13048,313.0,0.0,1
1091478,2439_259,1621405124,11954_173547914_2439_259_1,-33.797928,151.17894,249.0,0.0,1
1091301,2439_259,1621405125,11954_173547866_2439_259_1,-33.795574,151.15071,72.0,9.9,1
1092109,2439_259,1621405113,11954_173547912_2439_259_1,-33.777706,151.11833,312.0,0.0,1
1092111,2439_259,1621405121,11954_173547869_2439_259_1,-33.79142,151.13048,313.0,0.0,1
1091479,2439_259,1621405123,11954_173547915_2439_259_1,-33.79525,151.18645,249.0,0.0,1
1091302,2439_259,1621405175,11954_173547867_2439_259_1,-33.779003,151.12518,41.0,0.0,1
1091303,2439_259,1621405175,11954_173547868_2439_259_1,-33.77704,151.11829,41.0,0.0,1
1091477,2439_259,1621405183,11954_173547913_2439_259_1,-33.788975,151.12732,313.0,13.6,1
1091478,2439_259,1621405184,11954_173547914_2439_259_1,-33.797928,151.17894,249.0,0.0,1
1091301,2439_259,1621405185,11954_173547866_2439_259_1,-33.792995,151.15273,54.0,5.1,1
1092111,2439_259,1621405183,11954_173547869_2439_259_1,-33.788975,151.12732,313.0,13.6,1
1091479,2439_259,1621405183,11954_173547915_2439_259_1,-33.79532,151.18623,250.0,0.0,1
1091302,2439_259,1621405011,11954_173547867_2439_259_1,-33.776653,151.11906,220.0,8.1,1
1091303,2439_259,1621405004,11954_173547868_2439_259_1,-33.78099,151.12276,310.0,6.5,1
1091477,2439_259,1621405006,11954_173547913_2439_259_1,-33.792664,151.13206,313.0,1.7,1
1091478,2439_259,1621405009,11954_173547914_2439_259_1,-33.797794,151.17937,250.0,0.0,1
1091301,2439_259,1621405012,11954_173547866_2439_259_1,-33.79483,151.14018,106.0,0.0,1
1092109,2439_259,1621405004,11954_173547912_2439_259_1,-33.78099,151.12276,310.0,6.5,1
1092111,2439_259,1621405006,11954_173547869_2439_259_1,-33.792664,151.13206,313.0,1.7,1
1091479,2439_259,1621405003,11954_173547915_2439_259_1,-33.794083,151.19011,250.0,1.6,1
1091302,2439_259,1621405021,11954_173547867_2439_259_1,-33.777306,151.11841,222.0,7.1,1
1091303,2439_259,1621405021,11954_173547868_2439_259_1,-33.780277,151.12178,320.0,5.4,1
1091477,2439_259,1621405021,11954_173547913_2439_259_1,-33.79255,151.13193,313.0,3.4,1
1091478,2439_259,1621405019,11954_173547914_2439_259_1,-33.797794,151.17937,250.0,0.0,1
1091301,2439_259,1621405025,11954_173547866_2439_259_1,-33.79505,151.14124,104.0,12.2,1
1092109,2439_259,1621405021,11954_173547912_2439_259_1,-33.780277,151.12178,320.0,5.4,1
1092111,2439_259,1621405021,11954_173547869_2439_259_1,-33.79255,151.13193,313.0,3.4,1
1091479,2439_259,1621405003,11954_173547915_2439_259_1,-33.794083,151.19011,250.0,1.6,1
1091302,2439_259,1621405035,11954_173547867_2439_259_1,-33.77803,151.11908,131.0,10.7,1
1091303,2439_259,1621405031,11954_173547868_2439_259_1,-33.78011,151.12161,306.0,2.6,1
1091477,2439_259,1621405042,11954_173547913_2439_259_1,-33.792088,151.13133,313.0,12.8,1
1091478,2439_259,1621405045,11954_173547914_2439_259_1,-33.797794,151.17937,250.0,0.0,1
1091301,2439_259,1621405030,11954_173547866_2439_259_1,-33.7952,151.14192,105.0,13.3,1
1092109,2439_259,1621405031,11954_173547912_2439_259_1,-33.78011,151.12161,306.0,2.6,1
1092111,2439_259,1621405042,11954_173547869_2439_259_1,-33.792088,151.13133,313.0,12.8,1
1091479,2439_259,1621405003,11954_173547915_2439_259_1,-33.794083,151.19011,250.0,1.6,1
1091302,2439_259,1621405050,11954_173547867_2439_259_1,-33.77865,151.1199,130.0,1.0,1
1091303,2439_259,1621405046,11954_173547868_2439_259_1,-33.7799,151.12122,313.0,8.1,1
1091477,2439_259,1621405044,11954_173547913_2439_259_1,-33.792007,151.13124,313.0,13.0,1
1091478,2439_259,1621405050,11954_173547914_2439_259_1,-33.79782,151.17928,250.0,3.6,1
1091301,2439_259,1621405045,11954_173547866_2439_259_1,-33.79566,151.14406,102.0,11.2,1
1092109,2439_259,1621405046,11954_173547912_2439_259_1,-33.7799,151.12122,313.0,8.1,1
1092111,2439_259,1621405044,11954_173547869_2439_259_1,-33.792007,151.13124,313.0,13.0,1
1091479,2439_259,1621405003,11954_173547915_2439_259_1,-33.794083,151.19011,250.0,1.6,1
1091302,2439_259,1621405363,11954_173547867_2439_259_1,-33.781437,151.1325,221.0,4.0,1
1091303,2439_259,1621405248,11954_173547868_2439_259_1,-33.775608,151.12038,215.0,0.0,1
1091477,2439_259,1621405353,11954_173547913_2439_259_1,-33.78406,151.12914,42.0,1.2,1
1091478,2439_259,1621405351,11954_173547914_2439_259_1,-33.798023,151.1785,312.0,0.4,1
1091301,2439_259,1621405364,11954_173547866_2439_259_1,-33.792755,151.16,99.0,12.1,1
1092111,2439_259,1621405353,11954_173547869_2439_259_1,-33.78406,151.12914,42.0,1.2,1
1091479,2439_259,1621405364,11954_173547915_2439_259_1,-33.79602,151.18304,337.0,5.4,1
1091302,2439_259,1621405330,11954_173547867_2439_259_1,-33.779896,151.13399,182.0,7.0,1
1091303,2439_259,1621405248,11954_173547868_2439_259_1,-33.775608,151.12038,215.0,0.0,1
1091477,2439_259,1621405323,11954_173547913_2439_259_1,-33.78509,151.1281,40.0,0.0,1
1091478,2439_259,1621405335,11954_173547914_2439_259_1,-33.79798,151.17874,250.0,0.0,1
1091301,2439_259,1621405334,11954_173547866_2439_259_1,-33.792828,151.15675,90.0,3.2,1
1092111,2439_259,1621405323,11954_173547869_2439_259_1,-33.78509,151.1281,40.0,0.0,1
1091479,2439_259,1621405304,11954_173547915_2439_259_1,-33.79605,151.18376,258.0,3.6,1
1091302,2439_259,1621405307,11954_173547867_2439_259_1,-33.77876,151.13268,133.0,4.3,1
1091303,2439_259,1621405248,11954_173547868_2439_259_1,-33.775608,151.12038,215.0,0.0,1
1091477,2439_259,1621405308,11954_173547913_2439_259_1,-33.78509,151.1281,40.0,0.0,1
1091478,2439_259,1621405305,11954_173547914_2439_259_1,-33.798004,151.17868,250.0,0.0,1
1091301,2439_259,1621405304,11954_173547866_2439_259_1,-33.792877,151.15631,91.0,7.0,1
1092111,2439_259,1621405308,11954_173547869_2439_259_1,-33.78509,151.1281,40.0,0.0,1
1091479,2439_259,1621405304,11954_173547915_2439_259_1,-33.79605,151.18376,258.0,3.6,1
1091302,2439_259,1621405348,11954_173547867_2439_259_1,-33.780876,151.1331,221.0,6.9,1
1091303,2439_259,1621405248,11954_173547868_2439_259_1,-33.775608,151.12038,215.0,0.0,1
1091477,2439_259,1621405353,11954_173547913_2439_259_1,-33.78406,151.12914,42.0,1.2,1
1091478,2439_259,1621405351,11954_173547914_2439_259_1,-33.798023,151.1785,312.0,0.4,1
1091301,2439_259,1621405347,11954_173547866_2439_259_1,-33.792618,151.15782,75.0,10.5,1
1092111,2439_259,1621405353,11954_173547869_2439_259_1,-33.78406,151.12914,42.0,1.2,1
1091479,2439_259,1621405304,11954_173547915_2439_259_1,-33.79605,151.18376,258.0,3.6,1
1091302,2439_259,1621405439,11954_173547867_2439_259_1,-33.78193,151.13197,221.0,0.0,1
1091303,2439_259,1621405369,11954_173547868_2439_259_1,-33.775608,151.12038,215.0,0.0,1
1091477,2439_259,1621405437,11954_173547913_2439_259_1,-33.783028,151.13022,41.0,0.0,1
1091478,2439_259,1621405427,11954_173547914_2439_259_1,-33.79627,151.1776,290.0,10.4,1
1091301,2439_259,1621405430,11954_173547866_2439_259_1,-33.795612,151.16725,164.0,12.1,1
1092111,2439_259,1621405437,11954_173547869_2439_259_1,-33.783028,151.13022,41.0,0.0,1
1091479,2439_259,1621405424,11954_173547915_2439_259_1,-33.795704,151.18289,339.0,0.0,1
1091302,2439_259,1621405439,11954_173547867_2439_259_1,-33.78193,151.13197,221.0,0.0,1
1091303,2439_259,1621405369,11954_173547868_2439_259_1,-33.775608,151.12038,215.0,0.0,1
1091477,2439_259,1621405448,11954_173547913_2439_259_1,-33.783028,151.13022,41.0,0.0,1
1091478,2439_259,1621405448,11954_173547914_2439_259_1,-33.796284,151.17482,248.0,14.3,1
1091301,2439_259,1621405439,11954_173547866_2439_259_1,-33.796505,151.16757,152.0,8.2,1
1092111,2439_259,1621405448,11954_173547869_2439_259_1,-33.783028,151.13022,41.0,0.0,1
1091479,2439_259,1621405424,11954_173547915_2439_259_1,-33.795704,151.18289,339.0,0.0,1
1091302,2439_259,1621405454,11954_173547867_2439_259_1,-33.7823,151.13158,222.0,7.7,1
1091303,2439_259,1621405369,11954_173547868_2439_259_1,-33.775608,151.12038,215.0,0.0,1
1091477,2439_259,1621405458,11954_173547913_2439_259_1,-33.783028,151.13022,41.0,0.0,1
1091478,2439_259,1621405455,11954_173547914_2439_259_1,-33.796562,151.17398,251.0,13.5,1
1091301,2439_259,1621405453,11954_173547866_2439_259_1,-33.79696,151.16876,87.0,9.2,1
1092111,2439_259,1621405458,11954_173547869_2439_259_1,-33.783028,151.13022,41.0,0.0,1
1091479,2439_259,1621405424,11954_173547915_2439_259_1,-33.795704,151.18289,339.0,0.0,1
1091302,2439_259,1621405484,11954_173547867_2439_259_1,-33.78311,151.13066,227.0,0.0,1
1091303,2439_259,1621405369,11954_173547868_2439_259_1,-33.775608,151.12038,215.0,0.0,1
1091477,2439_259,1621405489,11954_173547913_2439_259_1,-33.782722,151.13054,41.0,6.7,1
1091478,2439_259,1621405485,11954_173547914_2439_259_1,-33.796497,151.17226,274.0,2.1,1
1091301,2439_259,1621405488,11954_173547866_2439_259_1,-33.796795,151.16982,67.0,9.9,1
1092111,2439_259,1621405489,11954_173547869_2439_259_1,-33.782722,151.13054,41.0,6.7,1
1091479,2439_259,1621405490,11954_173547915_2439_259_1,-33.79556,151.1809,267.0,0.0,1
1091302,2439_259,1621405469,11954_173547867_2439_259_1,-33.782887,151.13094,223.0,5.6,1
1091303,2439_259,1621405369,11954_173547868_2439_259_1,-33.775608,151.12038,215.0,0.0,1
1091477,2439_259,1621405468,11954_173547913_2439_259_1,-33.783028,151.13022,41.0,0.0,1
1091478,2439_259,1621405465,11954_173547914_2439_259_1,-33.796593,151.1726,273.0,7.9,1
1091301,2439_259,1621405468,11954_173547866_2439_259_1,-33.796925,151.16933,85.0,0.0,1
1092111,2439_259,1621405468,11954_173547869_2439_259_1,-33.783028,151.13022,41.0,0.0,1
1091479,2439_259,1621405424,11954_173547915_2439_259_1,-33.795704,151.18289,339.0,0.0,1
1091302,2439_259,1621405115,11954_173547867_2439_259_1,-33.780926,151.12292,114.0,0.0,1
1091303,2439_259,1621405113,11954_173547868_2439_259_1,-33.777706,151.11833,312.0,0.0,1
1091477,2439_259,1621405106,11954_173547913_2439_259_1,-33.79142,151.13048,313.0,0.0,1
